ID,test_id,web100_log_entry_log_time,connection_spec_client_ip,connection_spec_server_ip,connection_spec_client_hostname,connection_spec_client_application,connection_spec_client_browser,connection_spec_client_os,connection_spec_client_geolocation_city,connection_spec_client_geolocation_latitude,connection_spec_client_geolocation_longitude,downloadThroughput
143270360424.22.181.36103.10.233.11,2015/05/27/20150527T05:13:07.724439000Z_c-24-22-181-36.hsd1.wa.comcast.net:49520.s2c_snaplog.gz,1432703604,24.22.181.36,103.10.233.11,c-24-22-181-36.hsd1.wa.comcast.net,,,,Seattle,47.6101989746,-122.3042984009,8.0267224946
143270407698.232.27.97173.205.3.24,2015/05/27/20150527T05:21:01.838123000Z_c-98-232-27-97.hsd1.wa.comcast.net:56037.s2c_snaplog.gz,1432704076,98.232.27.97,173.205.3.24,c-98-232-27-97.hsd1.wa.comcast.net,NDTjs,Safari/8.0.5,,Seattle,47.6380996704,-122.3714981079,7.9740089079
143270410098.232.27.9763.243.224.37,2015/05/27/20150527T05:21:27.266723000Z_c-98-232-27-97.hsd1.wa.comcast.net:56040.s2c_snaplog.gz,1432704100,98.232.27.97,63.243.224.37,c-98-232-27-97.hsd1.wa.comcast.net,NDTjs,Safari/8.0.5,,Seattle,47.6380996704,-122.3714981079,30.9589486317
143270412498.232.27.974.71.157.165,2015/05/27/20150527T05:21:51.67563000Z_c-98-232-27-97.hsd1.wa.comcast.net:56045.s2c_snaplog.gz,1432704124,98.232.27.97,4.71.157.165,c-98-232-27-97.hsd1.wa.comcast.net,NDTjs,Safari/8.0.5,,Seattle,47.6380996704,-122.3714981079,20.3096708227
143270414998.232.27.9738.102.0.109,2015/05/27/20150527T05:22:15.205598000Z_c-98-232-27-97.hsd1.wa.comcast.net:56048.s2c_snaplog.gz,1432704149,98.232.27.97,38.102.0.109,c-98-232-27-97.hsd1.wa.comcast.net,NDTjs,Safari/8.0.5,,Seattle,47.6380996704,-122.3714981079,30.0221710586
143270448271.231.56.334.71.157.165,2015/05/27/20150527T05:27:48.793917000Z_c-71-231-56-33.hsd1.wa.comcast.net:57363.s2c_snaplog.gz,1432704482,71.231.56.33,4.71.157.165,c-71-231-56-33.hsd1.wa.comcast.net,NDTjs,Chrome/42.0.2311.152,,Seattle,47.6062011719,-122.3320999146,24.0388125268
143270450771.231.56.33173.205.3.11,2015/05/27/20150527T05:28:13.184796000Z_c-71-231-56-33.hsd1.wa.comcast.net:57366.s2c_snaplog.gz,1432704507,71.231.56.33,173.205.3.11,c-71-231-56-33.hsd1.wa.comcast.net,NDTjs,Chrome/42.0.2311.152,,Seattle,47.6062011719,-122.3320999146,22.1225784359
143270453271.231.56.3338.102.0.97,2015/05/27/20150527T05:28:37.936735000Z_c-71-231-56-33.hsd1.wa.comcast.net:57369.s2c_snaplog.gz,1432704532,71.231.56.33,38.102.0.97,c-71-231-56-33.hsd1.wa.comcast.net,NDTjs,Chrome/42.0.2311.152,,Seattle,47.6062011719,-122.3320999146,28.9414121027
143270455671.231.56.3363.243.224.24,2015/05/27/20150527T05:29:02.776024000Z_c-71-231-56-33.hsd1.wa.comcast.net:57374.s2c_snaplog.gz,1432704556,71.231.56.33,63.243.224.24,c-71-231-56-33.hsd1.wa.comcast.net,NDTjs,Chrome/42.0.2311.152,,Seattle,47.6062011719,-122.3320999146,20.8918257531
143270563975.165.117.10663.243.224.24,2015/05/27/20150527T05:47:05.830434000Z_75-165-117-106.tukw.qwest.net:20655.s2c_snaplog.gz,1432705639,75.165.117.106,63.243.224.24,75-165-117-106.tukw.qwest.net,NDTjs,Chrome/42.0.2311.152,,Seattle,47.6062011719,-122.3320999146,2.9543016566
143270566475.165.117.1064.71.157.152,2015/05/27/20150527T05:47:30.706854000Z_75-165-117-106.tukw.qwest.net:20708.s2c_snaplog.gz,1432705664,75.165.117.106,4.71.157.152,75-165-117-106.tukw.qwest.net,NDTjs,Chrome/42.0.2311.152,,Seattle,47.6062011719,-122.3320999146,18.8467563109
143270568975.165.117.106173.205.3.24,2015/05/27/20150527T05:47:55.627012000Z_75-165-117-106.tukw.qwest.net:20763.s2c_snaplog.gz,1432705689,75.165.117.106,173.205.3.24,75-165-117-106.tukw.qwest.net,NDTjs,Chrome/42.0.2311.152,,Seattle,47.6062011719,-122.3320999146,22.5433728882
143270571575.165.117.10638.102.0.109,2015/05/27/20150527T05:48:20.756780000Z_75-165-117-106.tukw.qwest.net:20818.s2c_snaplog.gz,1432705715,75.165.117.106,38.102.0.109,75-165-117-106.tukw.qwest.net,NDTjs,Chrome/42.0.2311.152,,Seattle,47.6062011719,-122.3320999146,11.86932514
1432705941174.21.8.141173.205.3.24,2015/05/27/20150527T05:52:07.731319000Z_174-21-8-141.tukw.qwest.net:53536.s2c_snaplog.gz,1432705941,174.21.8.141,173.205.3.24,174-21-8-141.tukw.qwest.net,NDTjs,,,Seattle,47.6102981567,-122.3340988159,12.0594115375
1432705966174.21.8.14138.102.0.97,2015/05/27/20150527T05:52:32.599469000Z_174-21-8-141.tukw.qwest.net:53541.s2c_snaplog.gz,1432705966,174.21.8.141,38.102.0.97,174-21-8-141.tukw.qwest.net,NDTjs,,,Seattle,47.6102981567,-122.3340988159,3.8495918671
1432705991174.21.8.1414.71.157.152,2015/05/27/20150527T05:52:57.295443000Z_174-21-8-141.tukw.qwest.net:53544.s2c_snaplog.gz,1432705991,174.21.8.141,4.71.157.152,174-21-8-141.tukw.qwest.net,NDTjs,,,Seattle,47.6102981567,-122.3340988159,11.6493966541
1432706015174.21.8.14163.243.224.24,2015/05/27/20150527T05:53:21.624859000Z_174-21-8-141.tukw.qwest.net:53547.s2c_snaplog.gz,1432706015,174.21.8.141,63.243.224.24,174-21-8-141.tukw.qwest.net,NDTjs,,,Seattle,47.6102981567,-122.3340988159,2.8258479516
143270641567.183.20.13538.102.0.109,2015/05/27/20150527T06:00:01.93725000Z_c-67-183-20-135.hsd1.wa.comcast.net:53922.s2c_snaplog.gz,1432706415,67.183.20.135,38.102.0.109,c-67-183-20-135.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.65,,Seattle,47.7156982422,-122.3010025024,27.1404947609
143270644067.183.20.135173.205.3.24,2015/05/27/20150527T06:00:26.44707000Z_c-67-183-20-135.hsd1.wa.comcast.net:53929.s2c_snaplog.gz,1432706440,67.183.20.135,173.205.3.24,c-67-183-20-135.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.65,,Seattle,47.7156982422,-122.3010025024,23.2088811988
143270646467.183.20.13563.243.224.24,2015/05/27/20150527T06:00:51.63850000Z_c-67-183-20-135.hsd1.wa.comcast.net:53935.s2c_snaplog.gz,1432706464,67.183.20.135,63.243.224.24,c-67-183-20-135.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.65,,Seattle,47.7156982422,-122.3010025024,29.1235621114
143270648967.183.20.1354.71.157.165,2015/05/27/20150527T06:01:15.390814000Z_c-67-183-20-135.hsd1.wa.comcast.net:53941.s2c_snaplog.gz,1432706489,67.183.20.135,4.71.157.165,c-67-183-20-135.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.65,,Seattle,47.7156982422,-122.3010025024,29.5013822704
143270702150.132.7.221173.205.3.37,2015/05/27/20150527T06:10:05.716828000Z_c-50-132-7-221.hsd1.wa.comcast.net:42387.s2c_snaplog.gz,1432707021,50.132.7.221,173.205.3.37,c-50-132-7-221.hsd1.wa.comcast.net,NDTjs,WebKit/600.1.4,,Seattle,47.6062011719,-122.3320999146,7.3864524962
143270704650.132.7.2214.71.157.165,2015/05/27/20150527T06:10:31.806738000Z_c-50-132-7-221.hsd1.wa.comcast.net:47267.s2c_snaplog.gz,1432707046,50.132.7.221,4.71.157.165,c-50-132-7-221.hsd1.wa.comcast.net,NDTjs,WebKit/600.1.4,,Seattle,47.6062011719,-122.3320999146,35.3039626605
143270707250.132.7.22138.102.0.97,2015/05/27/20150527T06:10:56.924578000Z_c-50-132-7-221.hsd1.wa.comcast.net:42049.s2c_snaplog.gz,1432707072,50.132.7.221,38.102.0.97,c-50-132-7-221.hsd1.wa.comcast.net,NDTjs,WebKit/600.1.4,,Seattle,47.6062011719,-122.3320999146,37.8926443755
143270709750.132.7.22163.243.224.37,2015/05/27/20150527T06:11:22.975711000Z_c-50-132-7-221.hsd1.wa.comcast.net:46876.s2c_snaplog.gz,1432707097,50.132.7.221,63.243.224.37,c-50-132-7-221.hsd1.wa.comcast.net,NDTjs,WebKit/600.1.4,,Seattle,47.6062011719,-122.3320999146,37.1338820593
1432708003174.21.136.55173.205.3.37,2015/05/27/20150527T06:26:26.770317000Z_174-21-136-55.tukw.qwest.net:55802.s2c_snaplog.gz,1432708003,174.21.136.55,173.205.3.37,174-21-136-55.tukw.qwest.net,NDTjs,Facebook/31.0.0.44.261,,Seattle,47.6062011719,-122.3320999146,5.4933836017
1432708029174.21.136.5563.243.224.11,2015/05/27/20150527T06:26:54.38206000Z_174-21-136-55.tukw.qwest.net:55808.s2c_snaplog.gz,1432708029,174.21.136.55,63.243.224.11,174-21-136-55.tukw.qwest.net,NDTjs,Facebook/31.0.0.44.261,,Seattle,47.6062011719,-122.3320999146,2.1173737357
1432708059174.21.136.554.71.157.165,2015/05/27/20150527T06:27:24.194981000Z_174-21-136-55.tukw.qwest.net:55815.s2c_snaplog.gz,1432708059,174.21.136.55,4.71.157.165,174-21-136-55.tukw.qwest.net,NDTjs,Facebook/31.0.0.44.261,,Seattle,47.6062011719,-122.3320999146,2.9344603411
1432708070173.192.176.156162.219.48.37,2015/05/27/20150527T06:27:36.248103000Z_173-192-176-156.wifi.seattlecaffeine.com:49439.s2c_snaplog.gz,1432708070,173.192.176.156,162.219.48.37,173-192-176-156.wifi.seattlecaffeine.com,cira-swf,KHTML(Chrome42.0.2311.135),,Seattle,47.6062011719,-122.3320999146,3.9356848201
1432708086174.21.136.5538.102.0.97,2015/05/27/20150527T06:27:50.938914000Z_174-21-136-55.tukw.qwest.net:55818.s2c_snaplog.gz,1432708086,174.21.136.55,38.102.0.97,174-21-136-55.tukw.qwest.net,NDTjs,Facebook/31.0.0.44.261,,Seattle,47.6062011719,-122.3320999146,2.9673404639
1432708109173.192.176.156162.219.50.24,2015/05/27/20150527T06:28:15.817226000Z_173-192-176-156.wifi.seattlecaffeine.com:49457.s2c_snaplog.gz,1432708109,173.192.176.156,162.219.50.24,173-192-176-156.wifi.seattlecaffeine.com,cira-swf,KHTML(Chrome42.0.2311.135),,Seattle,47.6062011719,-122.3320999146,3.5647293533
143270844970.32.34.122149.20.5.101,2015/05/27/20150527T06:34:08.905053000Z_70.32.34.122:44752.s2c_snaplog.gz,1432708449,70.32.34.122,149.20.5.101,70.32.34.122,,,,Seattle,47.4891014099,-122.290802002,20.3565636824
1432708941174.21.236.2763.243.224.37,2015/05/27/20150527T06:42:03.449208000Z_174-21-236-27.tukw.qwest.net:52944.s2c_snaplog.gz,1432708941,174.21.236.27,63.243.224.37,174-21-236-27.tukw.qwest.net,NDTjs,Facebook/31.0.0.44.261,,Seattle,47.6062011719,-122.3320999146,3.2661304013
1432709055174.21.236.274.71.157.139,2015/05/27/20150527T06:43:58.786821000Z_174-21-236-27.tukw.qwest.net:52955.s2c_snaplog.gz,1432709055,174.21.236.27,4.71.157.139,174-21-236-27.tukw.qwest.net,NDTjs,Facebook/31.0.0.44.261,,Seattle,47.6062011719,-122.3320999146,2.5268258312
1432709083174.21.236.2738.102.0.97,2015/05/27/20150527T06:44:26.164300000Z_174-21-236-27.tukw.qwest.net:52959.s2c_snaplog.gz,1432709083,174.21.236.27,38.102.0.97,174-21-236-27.tukw.qwest.net,NDTjs,Facebook/31.0.0.44.261,,Seattle,47.6062011719,-122.3320999146,1.1227748258
1432709111174.21.236.27173.205.3.24,2015/05/27/20150527T06:44:54.644273000Z_174-21-236-27.tukw.qwest.net:52963.s2c_snaplog.gz,1432709111,174.21.236.27,173.205.3.24,174-21-236-27.tukw.qwest.net,NDTjs,Facebook/31.0.0.44.261,,Seattle,47.6062011719,-122.3320999146,1.8557767189
1432709140174.21.236.2763.243.224.11,2015/05/27/20150527T06:45:22.9919000Z_174-21-236-27.tukw.qwest.net:52966.s2c_snaplog.gz,1432709140,174.21.236.27,63.243.224.11,174-21-236-27.tukw.qwest.net,NDTjs,Facebook/31.0.0.44.261,,Seattle,47.6062011719,-122.3320999146,2.2964469018
143270988324.143.77.23063.243.224.11,2015/05/27/20150527T06:57:37.824566000Z_c-24-143-77-230.customer.broadstripe.net:46599.s2c_snaplog.gz,1432709883,24.143.77.230,63.243.224.11,c-24-143-77-230.customer.broadstripe.net,,,,Seattle,47.6101989746,-122.3042984009,49.7765644717
143271051971.35.143.15263.243.224.11,2015/05/27/20150527T07:08:24.368129000Z_71-35-143-152.tukw.qwest.net:60753.s2c_snaplog.gz,1432710519,71.35.143.152,63.243.224.11,71-35-143-152.tukw.qwest.net,NDTjs,Facebook/31.0.0.44.261,,Seattle,47.4464988708,-122.3191986084,6.7344328438
143271054671.35.143.1524.71.157.165,2015/05/27/20150527T07:08:51.200699000Z_71-35-143-152.tukw.qwest.net:60756.s2c_snaplog.gz,1432710546,71.35.143.152,4.71.157.165,71-35-143-152.tukw.qwest.net,NDTjs,Facebook/31.0.0.44.261,,Seattle,47.4464988708,-122.3191986084,6.6126700977
143271057271.35.143.15238.102.0.97,2015/05/27/20150527T07:09:16.752056000Z_71-35-143-152.tukw.qwest.net:60761.s2c_snaplog.gz,1432710572,71.35.143.152,38.102.0.97,71-35-143-152.tukw.qwest.net,NDTjs,Facebook/31.0.0.44.261,,Seattle,47.4464988708,-122.3191986084,3.7862567951
143271059871.35.143.152173.205.3.11,2015/05/27/20150527T07:09:43.527252000Z_71-35-143-152.tukw.qwest.net:60764.s2c_snaplog.gz,1432710598,71.35.143.152,173.205.3.11,71-35-143-152.tukw.qwest.net,NDTjs,Facebook/31.0.0.44.261,,Seattle,47.4464988708,-122.3191986084,6.687654434
143271066724.143.77.23063.243.224.24,2015/05/27/20150527T07:10:43.977020000Z_c-24-143-77-230.customer.broadstripe.net:35280.s2c_snaplog.gz,1432710667,24.143.77.230,63.243.224.24,c-24-143-77-230.customer.broadstripe.net,,BTWebClient/3430,Windows,Seattle,47.6101989746,-122.3042984009,37.2766997831
143271080071.35.143.1524.71.157.152,2015/05/27/20150527T07:13:05.531600000Z_71-35-143-152.tukw.qwest.net:60889.s2c_snaplog.gz,1432710800,71.35.143.152,4.71.157.152,71-35-143-152.tukw.qwest.net,NDTjs,,,Seattle,47.4464988708,-122.3191986084,6.7543121443
143271082571.35.143.152173.205.3.24,2015/05/27/20150527T07:13:30.864149000Z_71-35-143-152.tukw.qwest.net:60892.s2c_snaplog.gz,1432710825,71.35.143.152,173.205.3.24,71-35-143-152.tukw.qwest.net,NDTjs,,,Seattle,47.4464988708,-122.3191986084,6.684714105
143271085071.35.143.15263.243.224.11,2015/05/27/20150527T07:13:56.185703000Z_71-35-143-152.tukw.qwest.net:60897.s2c_snaplog.gz,1432710850,71.35.143.152,63.243.224.11,71-35-143-152.tukw.qwest.net,NDTjs,,,Seattle,47.4464988708,-122.3191986084,6.8170656525
143271098198.203.234.85173.205.3.37,2015/05/27/20150527T07:16:07.106487000Z_c-98-203-234-85.hsd1.wa.comcast.net:51731.s2c_snaplog.gz,1432710981,98.203.234.85,173.205.3.37,c-98-203-234-85.hsd1.wa.comcast.net,NDTjs,Chrome/42.0.2311.152,,Seattle,47.6738014221,-122.3419036865,23.7123806833
143271103198.203.234.8563.243.224.11,2015/05/27/20150527T07:16:57.936544000Z_c-98-203-234-85.hsd1.wa.comcast.net:51739.s2c_snaplog.gz,1432711031,98.203.234.85,63.243.224.11,c-98-203-234-85.hsd1.wa.comcast.net,NDTjs,Chrome/42.0.2311.152,,Seattle,47.6738014221,-122.3419036865,42.3257354007
143271144571.231.14.854.71.157.165,2015/05/27/20150527T07:23:50.5257000Z_c-71-231-14-85.hsd1.wa.comcast.net:53026.s2c_snaplog.gz,1432711445,71.231.14.85,4.71.157.165,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,1.6577237001
143271147271.231.14.8538.102.0.97,2015/05/27/20150527T07:24:18.95320000Z_c-71-231-14-85.hsd1.wa.comcast.net:53038.s2c_snaplog.gz,1432711472,71.231.14.85,38.102.0.97,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,3.5430677031
143271166476.104.198.29173.205.3.24,2015/05/27/20150527T07:27:30.318658000Z_c-76-104-198-29.hsd1.wa.comcast.net:56787.s2c_snaplog.gz,1432711664,76.104.198.29,173.205.3.24,c-76-104-198-29.hsd1.wa.comcast.net,NDTjs,Chrome/42.0.2311.135,,Seattle,47.6062011719,-122.3320999146,2.4872918154
143271168876.104.198.2938.102.0.97,2015/05/27/20150527T07:27:54.945877000Z_c-76-104-198-29.hsd1.wa.comcast.net:56797.s2c_snaplog.gz,1432711688,76.104.198.29,38.102.0.97,c-76-104-198-29.hsd1.wa.comcast.net,NDTjs,Chrome/42.0.2311.135,,Seattle,47.6062011719,-122.3320999146,9.2641652826
143271171376.104.198.2963.243.224.37,2015/05/27/20150527T07:28:19.518803000Z_c-76-104-198-29.hsd1.wa.comcast.net:56805.s2c_snaplog.gz,1432711713,76.104.198.29,63.243.224.37,c-76-104-198-29.hsd1.wa.comcast.net,NDTjs,Chrome/42.0.2311.135,,Seattle,47.6062011719,-122.3320999146,9.6157520049
143271173676.104.198.294.71.157.152,2015/05/27/20150527T07:28:43.364252000Z_c-76-104-198-29.hsd1.wa.comcast.net:56812.s2c_snaplog.gz,1432711736,76.104.198.29,4.71.157.152,c-76-104-198-29.hsd1.wa.comcast.net,NDTjs,Chrome/42.0.2311.135,,Seattle,47.6062011719,-122.3320999146,11.6119496948
143271175771.231.14.85173.205.3.37,2015/05/27/20150527T07:28:58.875465000Z_c-71-231-14-85.hsd1.wa.comcast.net:53090.s2c_snaplog.gz,1432711757,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,0.2904908188
143271180971.231.14.85173.205.3.37,2015/05/27/20150527T07:29:54.511752000Z_c-71-231-14-85.hsd1.wa.comcast.net:53100.s2c_snaplog.gz,1432711809,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,1.8569020099
143271183571.231.14.85173.205.3.37,2015/05/27/20150527T07:30:20.200970000Z_c-71-231-14-85.hsd1.wa.comcast.net:53103.s2c_snaplog.gz,1432711835,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,0.5538493806
143271186471.231.14.85173.205.3.37,2015/05/27/20150527T07:30:47.939417000Z_c-71-231-14-85.hsd1.wa.comcast.net:53107.s2c_snaplog.gz,1432711864,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,0.623234306
143271189171.231.14.85173.205.3.37,2015/05/27/20150527T07:31:16.373600000Z_c-71-231-14-85.hsd1.wa.comcast.net:53113.s2c_snaplog.gz,1432711891,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,1.3708019559
143271191671.231.14.85173.205.3.37,2015/05/27/20150527T07:31:41.983278000Z_c-71-231-14-85.hsd1.wa.comcast.net:53117.s2c_snaplog.gz,1432711916,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,1.3982015081
143271194471.231.14.85173.205.3.37,2015/05/27/20150527T07:32:09.669407000Z_c-71-231-14-85.hsd1.wa.comcast.net:53129.s2c_snaplog.gz,1432711944,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,0.5429199918
143271197171.231.14.85173.205.3.37,2015/05/27/20150527T07:32:36.989277000Z_c-71-231-14-85.hsd1.wa.comcast.net:53134.s2c_snaplog.gz,1432711971,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,14.1503894446
143271199771.231.14.85173.205.3.37,2015/05/27/20150527T07:33:02.711070000Z_c-71-231-14-85.hsd1.wa.comcast.net:53139.s2c_snaplog.gz,1432711997,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,7.9490670691
143271203071.231.14.85173.205.3.37,2015/05/27/20150527T07:33:34.133665000Z_c-71-231-14-85.hsd1.wa.comcast.net:53147.s2c_snaplog.gz,1432712030,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,0.2280818814
143271205671.231.14.85173.205.3.37,2015/05/27/20150527T07:34:01.485855000Z_c-71-231-14-85.hsd1.wa.comcast.net:53152.s2c_snaplog.gz,1432712056,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,5.1494088625
143271208171.231.14.85173.205.3.37,2015/05/27/20150527T07:34:27.129442000Z_c-71-231-14-85.hsd1.wa.comcast.net:53155.s2c_snaplog.gz,1432712081,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,9.7065913907
143271210971.231.14.85173.205.3.37,2015/05/27/20150527T07:34:54.207846000Z_c-71-231-14-85.hsd1.wa.comcast.net:53160.s2c_snaplog.gz,1432712109,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,5.1463043981
143271216671.231.14.85173.205.3.37,2015/05/27/20150527T07:35:51.893843000Z_c-71-231-14-85.hsd1.wa.comcast.net:53185.s2c_snaplog.gz,1432712166,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,6.5721879622
143271219571.231.14.85173.205.3.37,2015/05/27/20150527T07:36:20.798285000Z_c-71-231-14-85.hsd1.wa.comcast.net:53194.s2c_snaplog.gz,1432712195,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,1.6804434137
143271222371.231.14.85173.205.3.37,2015/05/27/20150527T07:36:48.60085000Z_c-71-231-14-85.hsd1.wa.comcast.net:53199.s2c_snaplog.gz,1432712223,71.231.14.85,173.205.3.37,c-71-231-14-85.hsd1.wa.comcast.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.537399292,-122.3910980225,3.7623435657
143271272767.160.86.4063.243.224.11,2015/05/27/20150527T07:45:08.152827000Z_c-67-160-86-40.hsd1.wa.comcast.net:50576.s2c_snaplog.gz,1432712727,67.160.86.40,63.243.224.11,c-67-160-86-40.hsd1.wa.comcast.net,,BTWebClient/3430,Windows,Seattle,47.6636009216,-122.3804016113,26.1052559228
143271625650.23.131.24663.243.224.37,2015/05/27/20150527T08:43:56.304779000Z_50-23-131-246.wifi.seattlecaffeine.com:53660.s2c_snaplog.gz,1432716256,50.23.131.246,63.243.224.37,50-23-131-246.wifi.seattlecaffeine.com,,BTWebClient/3420,Windows,Seattle,47.6062011719,-122.3320999146,54.7869151571
143271709975.172.121.11663.243.224.11,2015/05/27/20150527T08:58:04.955049000Z_75-172-121-116.tukw.qwest.net:50071.s2c_snaplog.gz,1432717099,75.172.121.116,63.243.224.11,75-172-121-116.tukw.qwest.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.6062011719,-122.3320999146,8.6737955476
143271712575.172.121.116173.205.3.11,2015/05/27/20150527T08:58:31.487317000Z_75-172-121-116.tukw.qwest.net:50074.s2c_snaplog.gz,1432717125,75.172.121.116,173.205.3.11,75-172-121-116.tukw.qwest.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.6062011719,-122.3320999146,5.7198724181
143271715275.172.121.1164.71.157.139,2015/05/27/20150527T08:58:57.989063000Z_75-172-121-116.tukw.qwest.net:50077.s2c_snaplog.gz,1432717152,75.172.121.116,4.71.157.139,75-172-121-116.tukw.qwest.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.6062011719,-122.3320999146,9.3817729968
143271717875.172.121.11638.102.0.109,2015/05/27/20150527T08:59:24.18617000Z_75-172-121-116.tukw.qwest.net:50080.s2c_snaplog.gz,1432717178,75.172.121.116,38.102.0.109,75-172-121-116.tukw.qwest.net,NDTjs,Chrome/43.0.2357.81,,Seattle,47.6062011719,-122.3320999146,7.4003698913
143271888023.252.53.188173.205.3.11,2015/05/27/20150527T09:27:46.273066000Z_23.252.53.188:25102.s2c_snaplog.gz,1432718880,23.252.53.188,173.205.3.11,,NDTjs,Chrome/43.0.2357.73,,Seattle,47.6144981384,-122.3479995728,118.2795949848
143271890523.252.53.18863.243.224.11,2015/05/27/20150527T09:28:10.820859000Z_23.252.53.188:16584.s2c_snaplog.gz,1432718905,23.252.53.188,63.243.224.11,,NDTjs,Chrome/43.0.2357.73,,Seattle,47.6144981384,-122.3479995728,235.6943866683
143271893223.252.53.18838.102.0.97,2015/05/27/20150527T09:28:36.42050000Z_23.252.53.188:60183.s2c_snaplog.gz,1432718932,23.252.53.188,38.102.0.97,,NDTjs,Chrome/43.0.2357.73,,Seattle,47.6144981384,-122.3479995728,321.6233991913
